...1,list_ID,common_name,scientific_name,date,time,count,duration,location,latitude,longitude,count_tot,month,year
5491,S54632771,Red-winged Blackbird,Agelaius phoeniceus,2019-04-06,11:20:00,1,122,US-OK,36.2081998,-96.0600758,40,4,2019
5492,S56506454,Red-winged Blackbird,Agelaius phoeniceus,2019-05-19,15:59:00,3,66,US-OK,36.2081998,-96.0600758,47,5,2019
5493,S69480437,Red-winged Blackbird,Agelaius phoeniceus,2020-05-14,09:21:00,2,219,US-OK,36.2081998,-96.0600758,97,5,2020
5494,S108591574,Red-winged Blackbird,Agelaius phoeniceus,2022-05-01,09:45:00,2,13,US-OK,36.6805949,-96.5585333,39,5,2022
5495,S85336951,Red-winged Blackbird,Agelaius phoeniceus,2021-04-11,12:28:00,3,100,US-OK,35.9549428,-96.7256498,69,4,2021
5496,S54425143,Red-winged Blackbird,Agelaius phoeniceus,2019-03-31,13:38:00,7,120,US-OK,36.2179826,-95.7992634,71,3,2019
5550,S65338838,Red-winged Blackbird,Agelaius phoeniceus,2020-03-01,16:23:00,1,38,US-OK,36.152075,-95.9778614,49,3,2020
5551,S65566629,Red-winged Blackbird,Agelaius phoeniceus,2020-03-08,10:28:00,1,24,US-OK,36.152075,-95.9778614,35,3,2020
5552,S81668053,Red-winged Blackbird,Agelaius phoeniceus,2021-02-15,15:30:00,4,15,US-OK,36.1441138,-95.9327686,79,2,2021
5553,S66184821,Red-winged Blackbird,Agelaius phoeniceus,2020-03-24,18:09:00,1,58,US-OK,36.1431952,-95.9334761,3154,3,2020
5554,S68524485,Red-winged Blackbird,Agelaius phoeniceus,2020-05-06,19:38:00,3,54,US-OK,36.1431952,-95.9334761,27,5,2020
5555,S67357157,Red-winged Blackbird,Agelaius phoeniceus,2020-04-17,11:15:00,2,19,US-OK,36.1444029,-95.9092834,63,4,2020
5556,S66369682,Red-winged Blackbird,Agelaius phoeniceus,2020-03-29,09:31:00,1,189,US-OK,36.1497985,-96.2401081,219,3,2020
5557,S64885073,Red-winged Blackbird,Agelaius phoeniceus,2020-02-20,15:59:00,4,93,US-OK,36.116064,-95.98525,200,2,2020
5558,S68330982,Red-winged Blackbird,Agelaius phoeniceus,2020-05-03,10:37:00,20,154,US-OK,36.2213571,-95.9341192,140,5,2020
5559,S65697899,Red-winged Blackbird,Agelaius phoeniceus,2020-03-11,18:58:00,100,47,US-OK,36.1166302,-95.9907184,281,3,2020
5560,S56470322,Red-winged Blackbird,Agelaius phoeniceus,2019-05-18,19:16:00,1,59,US-OK,36.1301108,-95.9731293,47,5,2019
5561,S64885077,Red-winged Blackbird,Agelaius phoeniceus,2020-02-22,14:52:00,2,56,US-OK,35.813121,-95.405804,658,2,2020
5562,S64885104,Red-winged Blackbird,Agelaius phoeniceus,2020-02-22,09:33:00,10,45,US-OK,35.872406,-95.401213,153,2,2020
5563,S64885094,Red-winged Blackbird,Agelaius phoeniceus,2020-02-22,11:10:00,20,8,US-OK,35.9384235,-95.2776295,707,2,2020
5564,S64885085,Red-winged Blackbird,Agelaius phoeniceus,2020-02-22,11:32:00,5,113,US-OK,35.9322711,-95.2811987,331,2,2020
5567,S111728537,Brown-headed Cowbird,Molothrus ater,2022-05-30,08:08:00,5,302,US-OK,36.850766,-102.8821564,100,5,2022
5568,S85318603,Brown-headed Cowbird,Molothrus ater,2021-04-11,09:50:00,1,74,US-OK,35.9559819,-96.3171265,42,4,2021
5572,S79023070,Brown-headed Cowbird,Molothrus ater,2021-01-04,13:24:00,2,273,US-OK,36.8630914,-96.5667034,69,1,2021
5573,S55212997,Brown-headed Cowbird,Molothrus ater,2019-04-21,07:46:00,6,52,US-OK,36.9177299,-96.6173317,88,4,2019
5574,S104891440,Brown-headed Cowbird,Molothrus ater,2022-03-15,13:45:00,20,84,US-OK,36.8474481,-96.3839309,71,3,2022
5575,S54632771,Brown-headed Cowbird,Molothrus ater,2019-04-06,11:20:00,1,122,US-OK,36.2081998,-96.0600758,40,4,2019
5576,S69480437,Brown-headed Cowbird,Molothrus ater,2020-05-14,09:21:00,1,219,US-OK,36.2081998,-96.0600758,97,5,2020
5577,S90831933,Brown-headed Cowbird,Molothrus ater,2021-06-26,14:26:00,2,71,US-OK,36.2081998,-96.0600758,48,6,2021
5578,S108591574,Brown-headed Cowbird,Molothrus ater,2022-05-01,09:45:00,2,13,US-OK,36.6805949,-96.5585333,39,5,2022
5579,S85336951,Brown-headed Cowbird,Molothrus ater,2021-04-11,12:28:00,1,100,US-OK,35.9549428,-96.7256498,69,4,2021
5581,S54425143,Brown-headed Cowbird,Molothrus ater,2019-03-31,13:38:00,3,120,US-OK,36.2179826,-95.7992634,71,3,2019
5622,S66295846,Brown-headed Cowbird,Molothrus ater,2020-03-27,18:53:00,2,8,US-OK,36.1431952,-95.9334761,887,3,2020
5623,S68524485,Brown-headed Cowbird,Molothrus ater,2020-05-06,19:38:00,1,54,US-OK,36.1431952,-95.9334761,27,5,2020
5624,S68032156,Brown-headed Cowbird,Molothrus ater,2020-04-29,10:01:00,3,38,US-OK,36.1433479,-95.9096313,43,4,2020
5625,S109319353,Brown-headed Cowbird,Molothrus ater,2022-05-08,09:23:00,7,17,US-OK,36.2349276,-95.9115887,56,5,2022
5626,S67357157,Brown-headed Cowbird,Molothrus ater,2020-04-17,11:15:00,1,19,US-OK,36.1444029,-95.9092834,63,4,2020
5627,S68032703,Brown-headed Cowbird,Molothrus ater,2020-04-29,10:01:00,3,40,US-OK,36.1444029,-95.9092834,44,4,2020
5628,S66369682,Brown-headed Cowbird,Molothrus ater,2020-03-29,09:31:00,1,189,US-OK,36.1497985,-96.2401081,219,3,2020
5629,S68330982,Brown-headed Cowbird,Molothrus ater,2020-05-03,10:37:00,1,154,US-OK,36.2213571,-95.9341192,140,5,2020
5630,S104891497,Rusty Blackbird,Euphagus carolinus,2022-03-15,12:57:00,1,15,US-OK,36.9373904,-96.4254453,8,3,2022
5639,S81668053,Rusty Blackbird,Euphagus carolinus,2021-02-15,15:30:00,3,15,US-OK,36.1441138,-95.9327686,79,2,2021
5641,S104891440,Brewer's Blackbird,Euphagus cyanocephalus,2022-03-15,13:45:00,10,84,US-OK,36.8474481,-96.3839309,71,3,2022
5650,S111728537,Common Grackle,Quiscalus quiscula,2022-05-30,08:08:00,4,302,US-OK,36.850766,-102.8821564,100,5,2022
5656,S55212997,Common Grackle,Quiscalus quiscula,2019-04-21,07:46:00,3,52,US-OK,36.9177299,-96.6173317,88,4,2019
5721,S65338838,Common Grackle,Quiscalus quiscula,2020-03-01,16:23:00,1,38,US-OK,36.152075,-95.9778614,49,3,2020
5722,S67289842,Common Grackle,Quiscalus quiscula,2020-04-15,18:54:00,8,48,US-OK,36.1441138,-95.9327686,43,4,2020
5723,S67472609,Common Grackle,Quiscalus quiscula,2020-04-04,18:22:00,258,42,US-OK,36.1436101,-95.9338497,387,4,2020
5724,S66184821,Common Grackle,Quiscalus quiscula,2020-03-24,18:09:00,3000,58,US-OK,36.1431952,-95.9334761,3154,3,2020
5725,S66295846,Common Grackle,Quiscalus quiscula,2020-03-27,18:53:00,850,8,US-OK,36.1431952,-95.9334761,887,3,2020
5726,S66844842,Common Grackle,Quiscalus quiscula,2020-04-08,19:37:00,150,34,US-OK,36.1431952,-95.9334761,176,4,2020
5727,S68524485,Common Grackle,Quiscalus quiscula,2020-05-06,19:38:00,1,54,US-OK,36.1431952,-95.9334761,27,5,2020
5728,S68032156,Common Grackle,Quiscalus quiscula,2020-04-29,10:01:00,1,38,US-OK,36.1433479,-95.9096313,43,4,2020
5729,S107970844,Common Grackle,Quiscalus quiscula,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
5730,S68032703,Common Grackle,Quiscalus quiscula,2020-04-29,10:01:00,1,40,US-OK,36.1444029,-95.9092834,44,4,2020
5731,S68152310,Common Grackle,Quiscalus quiscula,2020-04-30,19:12:00,1,13,US-OK,36.1514978,-95.9796871,33,4,2020
5732,S68100906,Common Grackle,Quiscalus quiscula,2020-04-30,09:33:00,1,39,US-OK,36.1501278,-95.8943009,59,4,2020
5733,S68187140,Common Grackle,Quiscalus quiscula,2020-05-01,10:02:00,2,47,US-OK,36.1501278,-95.8943009,33,5,2020
5734,S66369682,Common Grackle,Quiscalus quiscula,2020-03-29,09:31:00,3,189,US-OK,36.1497985,-96.2401081,219,3,2020
5735,S64885073,Common Grackle,Quiscalus quiscula,2020-02-20,15:59:00,2,93,US-OK,36.116064,-95.98525,200,2,2020
5736,S56470322,Common Grackle,Quiscalus quiscula,2019-05-18,19:16:00,4,59,US-OK,36.1301108,-95.9731293,47,5,2019
5739,S111728537,Great-tailed Grackle,Quiscalus mexicanus,2022-05-30,08:08:00,2,302,US-OK,36.850766,-102.8821564,100,5,2022
5758,S54425143,Louisiana Waterthrush,Parkesia motacilla,2019-03-31,13:38:00,2,120,US-OK,36.2179826,-95.7992634,71,3,2019
5759,S55479893,Louisiana Waterthrush,Parkesia motacilla,2019-04-27,12:53:00,1,78,US-OK,36.2179826,-95.7992634,35,4,2019
5767,S107971136,Louisiana Waterthrush,Parkesia motacilla,2022-04-10,10:25:00,1,46,US-OK,36.1389808,-96.2487557,13,4,2022
5788,S85318603,Black-and-white Warbler,Mniotilta varia,2021-04-11,09:50:00,1,74,US-OK,35.9559819,-96.3171265,42,4,2021
5793,S56762852,Black-and-white Warbler,Mniotilta varia,2019-05-25,11:55:00,4,116,US-OK,36.182195,-96.2300591,29,5,2019
5794,S54002257,Black-and-white Warbler,Mniotilta varia,2019-03-17,15:30:00,1,90,US-OK,36.2081998,-96.0600758,12,3,2019
5809,S107970844,Black-and-white Warbler,Mniotilta varia,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
5810,S106718425,Black-and-white Warbler,Mniotilta varia,2022-04-10,11:33:00,1,102,US-OK,36.1385187,-96.2190977,21,4,2022
5812,S67472235,Prothonotary Warbler,Protonotaria citrea,2020-04-18,16:29:00,2,21,US-OK,35.5005612,-95.9265259,35,4,2020
5814,S55479893,Prothonotary Warbler,Protonotaria citrea,2019-04-27,12:53:00,1,78,US-OK,36.2179826,-95.7992634,35,4,2019
5845,S67802026,Orange-crowned Warbler,Leiothlypis celata,2020-04-25,11:48:00,1,140,US-OK,36.783717,-98.18573,64,4,2020
5857,S107970844,Orange-crowned Warbler,Leiothlypis celata,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
5858,S54964350,Orange-crowned Warbler,Leiothlypis celata,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
5859,S74373636,Orange-crowned Warbler,Leiothlypis celata,2020-10-03,12:08:00,1,216,US-OK,35.894126,-95.7987213,42,10,2020
5860,S67802002,Nashville Warbler,Leiothlypis ruficapilla,2020-04-25,14:13:00,1,97,US-OK,36.7968283,-98.1921574,75,4,2020
5861,S69480437,Nashville Warbler,Leiothlypis ruficapilla,2020-05-14,09:21:00,1,219,US-OK,36.2081998,-96.0600758,97,5,2020
5893,S107970844,Nashville Warbler,Leiothlypis ruficapilla,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
5894,S68100906,Nashville Warbler,Leiothlypis ruficapilla,2020-04-30,09:33:00,3,39,US-OK,36.1501278,-95.8943009,59,4,2020
5895,S68330982,Nashville Warbler,Leiothlypis ruficapilla,2020-05-03,10:37:00,1,154,US-OK,36.2213571,-95.9341192,140,5,2020
5902,S67802026,Common Yellowthroat,Geothlypis trichas,2020-04-25,11:48:00,2,140,US-OK,36.783717,-98.18573,64,4,2020
5913,S56506454,Common Yellowthroat,Geothlypis trichas,2019-05-19,15:59:00,2,66,US-OK,36.2081998,-96.0600758,47,5,2019
5914,S69480437,Common Yellowthroat,Geothlypis trichas,2020-05-14,09:21:00,1,219,US-OK,36.2081998,-96.0600758,97,5,2020
5915,S90831933,Common Yellowthroat,Geothlypis trichas,2021-06-26,14:26:00,1,71,US-OK,36.2081998,-96.0600758,48,6,2021
5940,S107970844,Common Yellowthroat,Geothlypis trichas,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
5941,S68152310,Common Yellowthroat,Geothlypis trichas,2020-04-30,19:12:00,1,13,US-OK,36.1514978,-95.9796871,33,4,2020
5942,S88192658,Common Yellowthroat,Geothlypis trichas,2021-05-15,12:31:00,1,46,US-OK,36.2222811,-95.9239566,37,5,2021
5943,S56470322,Common Yellowthroat,Geothlypis trichas,2019-05-18,19:16:00,1,59,US-OK,36.1301108,-95.9731293,47,5,2019
5974,S88192658,American Redstart,Setophaga ruticilla,2021-05-15,12:31:00,1,46,US-OK,36.2222811,-95.9239566,37,5,2021
5978,S107970844,Cape May Warbler,Setophaga tigrina,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
5979,S67802026,Northern Parula,Setophaga americana,2020-04-25,11:48:00,1,140,US-OK,36.783717,-98.18573,64,4,2020
5983,S85318603,Northern Parula,Setophaga americana,2021-04-11,09:50:00,1,74,US-OK,35.9559819,-96.3171265,42,4,2021
5992,S67472235,Northern Parula,Setophaga americana,2020-04-18,16:29:00,3,21,US-OK,35.5005612,-95.9265259,35,4,2020
5993,S85336951,Northern Parula,Setophaga americana,2021-04-11,12:28:00,1,100,US-OK,35.9549428,-96.7256498,69,4,2021
5997,S55479893,Northern Parula,Setophaga americana,2019-04-27,12:53:00,1,78,US-OK,36.2179826,-95.7992634,35,4,2019
6015,S88192658,Northern Parula,Setophaga americana,2021-05-15,12:31:00,1,46,US-OK,36.2222811,-95.9239566,37,5,2021
6016,S66369682,Northern Parula,Setophaga americana,2020-03-29,09:31:00,1,189,US-OK,36.1497985,-96.2401081,219,3,2020
6017,S106694384,Northern Parula,Setophaga americana,2022-04-10,09:00:00,1,44,US-OK,36.1499519,-96.2529969,79,4,2022
6018,S68330982,Northern Parula,Setophaga americana,2020-05-03,10:37:00,1,154,US-OK,36.2213571,-95.9341192,140,5,2020
6019,S54964350,Northern Parula,Setophaga americana,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
6020,S106718425,Northern Parula,Setophaga americana,2022-04-10,11:33:00,2,102,US-OK,36.1385187,-96.2190977,21,4,2022
6021,S107971136,Northern Parula,Setophaga americana,2022-04-10,10:25:00,2,46,US-OK,36.1389808,-96.2487557,13,4,2022
6049,S111728537,Yellow Warbler,Setophaga petechia,2022-05-30,08:08:00,2,302,US-OK,36.850766,-102.8821564,100,5,2022
6050,S87540807,Yellow Warbler,Setophaga petechia,2021-05-08,08:50:00,4,185,US-OK,34.7124907,-98.6413512,30,5,2021
6051,S89277212,Yellow Warbler,Setophaga petechia,2021-05-30,10:49:00,1,26,US-OK,35.6247298,-99.2497676,28,5,2021
6053,S69480437,Yellow Warbler,Setophaga petechia,2020-05-14,09:21:00,1,219,US-OK,36.2081998,-96.0600758,97,5,2020
6060,S107970844,Yellow Warbler,Setophaga petechia,2022-04-24,17:14:00,4,77,US-OK,36.1255459,-95.9823976,105,4,2022
6061,S68100906,Yellow Warbler,Setophaga petechia,2020-04-30,09:33:00,2,39,US-OK,36.1501278,-95.8943009,59,4,2020
6062,S88192658,Yellow Warbler,Setophaga petechia,2021-05-15,12:31:00,1,46,US-OK,36.2222811,-95.9239566,37,5,2021
6063,S68330982,Yellow Warbler,Setophaga petechia,2020-05-03,10:37:00,2,154,US-OK,36.2213571,-95.9341192,140,5,2020
6091,S88192658,Blackpoll Warbler,Setophaga striata,2021-05-15,12:31:00,1,46,US-OK,36.2222811,-95.9239566,37,5,2021
6130,S64885073,Palm Warbler (Western),Setophaga palmarum palmarum,2020-02-20,15:59:00,1,93,US-OK,36.116064,-95.98525,200,2,2020
6138,S66369682,Pine Warbler,Setophaga pinus,2020-03-29,09:31:00,2,189,US-OK,36.1497985,-96.2401081,219,3,2020
6139,S106694384,Pine Warbler,Setophaga pinus,2022-04-10,09:00:00,1,44,US-OK,36.1499519,-96.2529969,79,4,2022
6140,S64885098,Pine Warbler,Setophaga pinus,2020-02-22,10:39:00,2,24,US-OK,35.9322711,-95.2811987,89,2,2020
6141,S64885085,Pine Warbler,Setophaga pinus,2020-02-22,11:32:00,1,113,US-OK,35.9322711,-95.2811987,331,2,2020
6144,S67802026,Yellow-rumped Warbler,Setophaga coronata,2020-04-25,11:48:00,4,140,US-OK,36.783717,-98.18573,64,4,2020
6150,S87540889,Yellow-rumped Warbler,Setophaga coronata,2021-05-08,12:55:00,3,22,US-OK,34.7112086,-98.6755943,41,5,2021
6160,S100948655,Yellow-rumped Warbler,Setophaga coronata,2022-01-17,11:31:00,1,223,US-OK,35.6222331,-95.1711273,69,1,2022
6161,S67472235,Yellow-rumped Warbler,Setophaga coronata,2020-04-18,16:29:00,1,21,US-OK,35.5005612,-95.9265259,35,4,2020
6162,S77745729,Yellow-rumped Warbler,Setophaga coronata,2020-12-20,11:59:00,1,72,US-OK,36.2081998,-96.0600758,57,12,2020
6163,S80524373,Yellow-rumped Warbler,Setophaga coronata,2021-02-06,10:33:00,2,93,US-OK,36.2081998,-96.0600758,58,2,2021
6166,S54425143,Yellow-rumped Warbler,Setophaga coronata,2019-03-31,13:38:00,2,120,US-OK,36.2179826,-95.7992634,71,3,2019
6212,S66369682,Yellow-rumped Warbler,Setophaga coronata,2020-03-29,09:31:00,1,189,US-OK,36.1497985,-96.2401081,219,3,2020
6213,S64885073,Yellow-rumped Warbler,Setophaga coronata,2020-02-20,15:59:00,2,93,US-OK,36.116064,-95.98525,200,2,2020
6214,S79022904,Yellow-rumped Warbler,Setophaga coronata,2021-01-10,11:02:00,1,93,US-OK,36.1499519,-96.2529969,107,1,2021
6215,S106694384,Yellow-rumped Warbler,Setophaga coronata,2022-04-10,09:00:00,3,44,US-OK,36.1499519,-96.2529969,79,4,2022
6216,S68330982,Yellow-rumped Warbler,Setophaga coronata,2020-05-03,10:37:00,1,154,US-OK,36.2213571,-95.9341192,140,5,2020
6217,S54964350,Yellow-rumped Warbler,Setophaga coronata,2019-04-14,17:06:00,4,99,US-OK,36.2235555,-95.9005058,62,4,2019
6218,S107971136,Yellow-rumped Warbler,Setophaga coronata,2022-04-10,10:25:00,1,46,US-OK,36.1389808,-96.2487557,13,4,2022
6219,S101303345,Yellow-rumped Warbler,Setophaga coronata,2022-01-23,13:31:00,1,91,US-OK,36.1043853,-95.9839742,113,1,2022
6220,S64885104,Yellow-rumped Warbler,Setophaga coronata,2020-02-22,09:33:00,2,45,US-OK,35.872406,-95.401213,153,2,2020
6224,S85318603,Yellow-throated Warbler,Setophaga dominica,2021-04-11,09:50:00,2,74,US-OK,35.9559819,-96.3171265,42,4,2021
6229,S67472235,Yellow-throated Warbler,Setophaga dominica,2020-04-18,16:29:00,2,21,US-OK,35.5005612,-95.9265259,35,4,2020
6236,S66369682,Yellow-throated Warbler,Setophaga dominica,2020-03-29,09:31:00,8,189,US-OK,36.1497985,-96.2401081,219,3,2020
6237,S106694384,Yellow-throated Warbler,Setophaga dominica,2022-04-10,09:00:00,5,44,US-OK,36.1499519,-96.2529969,79,4,2022
6238,S54964350,Yellow-throated Warbler,Setophaga dominica,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
6241,S69480437,Prairie Warbler,Setophaga discolor,2020-05-14,09:21:00,6,219,US-OK,36.2081998,-96.0600758,97,5,2020
6242,S90831933,Prairie Warbler,Setophaga discolor,2021-06-26,14:26:00,2,71,US-OK,36.2081998,-96.0600758,48,6,2021
6258,S107970844,Black-throated Green Warbler,Setophaga virens,2022-04-24,17:14:00,1,77,US-OK,36.1255459,-95.9823976,105,4,2022
6278,S67472235,Summer Tanager,Piranga rubra,2020-04-18,16:29:00,1,21,US-OK,35.5005612,-95.9265259,35,4,2020
6279,S56762852,Summer Tanager,Piranga rubra,2019-05-25,11:55:00,3,116,US-OK,36.182195,-96.2300591,29,5,2019
6280,S69480437,Summer Tanager,Piranga rubra,2020-05-14,09:21:00,1,219,US-OK,36.2081998,-96.0600758,97,5,2020
6281,S55479893,Summer Tanager,Piranga rubra,2019-04-27,12:53:00,1,78,US-OK,36.2179826,-95.7992634,35,4,2019
6293,S54964350,Summer Tanager,Piranga rubra,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
6303,S67802002,Northern Cardinal,Cardinalis cardinalis,2020-04-25,14:13:00,4,97,US-OK,36.7968283,-98.1921574,75,4,2020
6304,S67802026,Northern Cardinal,Cardinalis cardinalis,2020-04-25,11:48:00,5,140,US-OK,36.783717,-98.18573,64,4,2020
6309,S66184860,Northern Cardinal,Cardinalis cardinalis,2020-03-21,16:36:00,2,37,US-OK,36.0351169,-94.8112393,28,3,2020
6311,S87540807,Northern Cardinal,Cardinalis cardinalis,2021-05-08,08:50:00,1,185,US-OK,34.7124907,-98.6413512,30,5,2021
6312,S85318603,Northern Cardinal,Cardinalis cardinalis,2021-04-11,09:50:00,1,74,US-OK,35.9559819,-96.3171265,42,4,2021
6313,S89277212,Northern Cardinal,Cardinalis cardinalis,2021-05-30,10:49:00,1,26,US-OK,35.6247298,-99.2497676,28,5,2021
6314,S89272478,Northern Cardinal,Cardinalis cardinalis,2021-05-30,09:38:00,2,43,US-OK,35.6367053,-99.2834151,316,5,2021
6327,S100948655,Northern Cardinal,Cardinalis cardinalis,2022-01-17,11:31:00,2,223,US-OK,35.6222331,-95.1711273,69,1,2022
6328,S67472318,Northern Cardinal,Cardinalis cardinalis,2020-04-18,17:42:00,2,22,US-OK,35.5411319,-95.9264485,35,4,2020
6329,S67472235,Northern Cardinal,Cardinalis cardinalis,2020-04-18,16:29:00,2,21,US-OK,35.5005612,-95.9265259,35,4,2020
6330,S79023070,Northern Cardinal,Cardinalis cardinalis,2021-01-04,13:24:00,2,273,US-OK,36.8630914,-96.5667034,69,1,2021
6331,S56762852,Northern Cardinal,Cardinalis cardinalis,2019-05-25,11:55:00,1,116,US-OK,36.182195,-96.2300591,29,5,2019
6332,S69480437,Northern Cardinal,Cardinalis cardinalis,2020-05-14,09:21:00,2,219,US-OK,36.2081998,-96.0600758,97,5,2020
6333,S77745729,Northern Cardinal,Cardinalis cardinalis,2020-12-20,11:59:00,2,72,US-OK,36.2081998,-96.0600758,57,12,2020
6334,S80524373,Northern Cardinal,Cardinalis cardinalis,2021-02-06,10:33:00,1,93,US-OK,36.2081998,-96.0600758,58,2,2021
6335,S90831933,Northern Cardinal,Cardinalis cardinalis,2021-06-26,14:26:00,2,71,US-OK,36.2081998,-96.0600758,48,6,2021
6336,S103266888,Northern Cardinal,Cardinalis cardinalis,2022-02-20,14:05:00,1,65,US-OK,36.2081998,-96.0600758,29,2,2022
6339,S54425143,Northern Cardinal,Cardinalis cardinalis,2019-03-31,13:38:00,2,120,US-OK,36.2179826,-95.7992634,71,3,2019
6340,S55479893,Northern Cardinal,Cardinalis cardinalis,2019-04-27,12:53:00,1,78,US-OK,36.2179826,-95.7992634,35,4,2019
6477,S65338838,Northern Cardinal,Cardinalis cardinalis,2020-03-01,16:23:00,3,38,US-OK,36.152075,-95.9778614,49,3,2020
6478,S65902721,Northern Cardinal,Cardinalis cardinalis,2020-03-17,11:41:00,5,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
6479,S81668053,Northern Cardinal,Cardinalis cardinalis,2021-02-15,15:30:00,2,15,US-OK,36.1441138,-95.9327686,79,2,2021
6480,S67472609,Northern Cardinal,Cardinalis cardinalis,2020-04-04,18:22:00,2,42,US-OK,36.1436101,-95.9338497,387,4,2020
6481,S66184821,Northern Cardinal,Cardinalis cardinalis,2020-03-24,18:09:00,8,58,US-OK,36.1431952,-95.9334761,3154,3,2020
6482,S66295846,Northern Cardinal,Cardinalis cardinalis,2020-03-27,18:53:00,1,8,US-OK,36.1431952,-95.9334761,887,3,2020
6483,S66844842,Northern Cardinal,Cardinalis cardinalis,2020-04-08,19:37:00,2,34,US-OK,36.1431952,-95.9334761,176,4,2020
6484,S68524485,Northern Cardinal,Cardinalis cardinalis,2020-05-06,19:38:00,1,54,US-OK,36.1431952,-95.9334761,27,5,2020
6485,S84766529,Northern Cardinal,Cardinalis cardinalis,2021-04-04,11:17:00,1,32,US-OK,36.1433479,-95.9096313,37,4,2021
6486,S107970844,Northern Cardinal,Cardinalis cardinalis,2022-04-24,17:14:00,5,77,US-OK,36.1255459,-95.9823976,105,4,2022
6487,S67357157,Northern Cardinal,Cardinalis cardinalis,2020-04-17,11:15:00,1,19,US-OK,36.1444029,-95.9092834,63,4,2020
6488,S68032703,Northern Cardinal,Cardinalis cardinalis,2020-04-29,10:01:00,1,40,US-OK,36.1444029,-95.9092834,44,4,2020
6489,S68152310,Northern Cardinal,Cardinalis cardinalis,2020-04-30,19:12:00,1,13,US-OK,36.1514978,-95.9796871,33,4,2020
6490,S68100906,Northern Cardinal,Cardinalis cardinalis,2020-04-30,09:33:00,2,39,US-OK,36.1501278,-95.8943009,59,4,2020
6491,S88192658,Northern Cardinal,Cardinalis cardinalis,2021-05-15,12:31:00,2,46,US-OK,36.2222811,-95.9239566,37,5,2021
6492,S66369682,Northern Cardinal,Cardinalis cardinalis,2020-03-29,09:31:00,6,189,US-OK,36.1497985,-96.2401081,219,3,2020
6493,S80867279,Northern Cardinal,Cardinalis cardinalis,2021-02-12,07:00:00,2,17,US-OK,36.1441933,-95.933674,11,2,2021
6494,S80948582,Northern Cardinal,Cardinalis cardinalis,2021-02-12,11:00:00,2,80,US-OK,36.1441933,-95.933674,205,2,2021
6495,S81561574,Northern Cardinal,Cardinalis cardinalis,2021-02-15,07:30:00,2,60,US-OK,36.1441933,-95.933674,38,2,2021
6496,S64885073,Northern Cardinal,Cardinalis cardinalis,2020-02-20,15:59:00,3,93,US-OK,36.116064,-95.98525,200,2,2020
6497,S79022904,Northern Cardinal,Cardinalis cardinalis,2021-01-10,11:02:00,2,93,US-OK,36.1499519,-96.2529969,107,1,2021
6498,S106694384,Northern Cardinal,Cardinalis cardinalis,2022-04-10,09:00:00,2,44,US-OK,36.1499519,-96.2529969,79,4,2022
6499,S99973704,Northern Cardinal,Cardinalis cardinalis,2022-01-02,16:08:00,1,25,US-OK,36.215678,-95.933325,582,1,2022
6500,S68330982,Northern Cardinal,Cardinalis cardinalis,2020-05-03,10:37:00,6,154,US-OK,36.2213571,-95.9341192,140,5,2020
6501,S54964350,Northern Cardinal,Cardinalis cardinalis,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
6502,S51186467,Northern Cardinal,Cardinalis cardinalis,2019-01-01,15:57:00,3,75,US-OK,36.1189623,-95.9855793,79,1,2019
6503,S76720355,Northern Cardinal,Cardinalis cardinalis,2020-11-26,12:40:00,3,61,US-OK,36.1043853,-95.9839742,112,11,2020
6504,S101303345,Northern Cardinal,Cardinalis cardinalis,2022-01-23,13:31:00,3,91,US-OK,36.1043853,-95.9839742,113,1,2022
6505,S56470322,Northern Cardinal,Cardinalis cardinalis,2019-05-18,19:16:00,2,59,US-OK,36.1301108,-95.9731293,47,5,2019
6506,S64885104,Northern Cardinal,Cardinalis cardinalis,2020-02-22,09:33:00,4,45,US-OK,35.872406,-95.401213,153,2,2020
6507,S74373636,Northern Cardinal,Cardinalis cardinalis,2020-10-03,12:08:00,5,216,US-OK,35.894126,-95.7987213,42,10,2020
6508,S64885098,Northern Cardinal,Cardinalis cardinalis,2020-02-22,10:39:00,3,24,US-OK,35.9322711,-95.2811987,89,2,2020
6509,S64885085,Northern Cardinal,Cardinalis cardinalis,2020-02-22,11:32:00,1,113,US-OK,35.9322711,-95.2811987,331,2,2020
6530,S111728537,Blue Grosbeak,Passerina caerulea,2022-05-30,08:08:00,2,302,US-OK,36.850766,-102.8821564,100,5,2022
